+------------------+------------+-----------+----------------------+-------------------------+---------------------+
| department_name  | shift_date | slot      | staff_type           | subtype                 | number_of_personnel |
| Dermatology      | 2026-05-21 | morning   | administrative staff | Department Secretary    |                   1 |
| Dermatology      | 2026-05-21 | morning   | doctor               | Cardiology              |                   1 |
| Dermatology      | 2026-05-21 | morning   | doctor               | Dermatology             |                   1 |
| Dermatology      | 2026-05-21 | morning   | doctor               | Gynecology              |                   1 |
| Dermatology      | 2026-05-21 | morning   | nurse                | head nurse              |                   1 |
| Dermatology      | 2026-05-21 | morning   | nurse                | nurse                   |                   3 |
| Dermatology      | 2026-05-21 | morning   | nurse                | nursing assistant       |                   2 |
| Dermatology      | 2026-05-21 | night     | administrative staff | Admissions Officer      |                   1 |
| Dermatology      | 2026-05-21 | night     | administrative staff | Department Secretary    |                   1 |
| Dermatology      | 2026-05-21 | night     | doctor               | Cardiology              |                   1 |
| Dermatology      | 2026-05-21 | night     | doctor               | Dermatology             |                   1 |
| Dermatology      | 2026-05-21 | night     | doctor               | Gynecology              |                   1 |
| Dermatology      | 2026-05-21 | night     | nurse                | head nurse              |                   1 |
| Dermatology      | 2026-05-21 | night     | nurse                | nurse                   |                   3 |
| Dermatology      | 2026-05-21 | night     | nurse                | nursing assistant       |                   2 |
| Dermatology      | 2026-05-22 | afternoon | administrative staff | Admissions Officer      |                   1 |
| Dermatology      | 2026-05-22 | afternoon | administrative staff | Department Secretary    |                   1 |
| Dermatology      | 2026-05-22 | afternoon | doctor               | Cardiology              |                   1 |
| Dermatology      | 2026-05-22 | afternoon | doctor               | Dermatology             |                   1 |
| Dermatology      | 2026-05-22 | afternoon | doctor               | Gynecology              |                   1 |
| Dermatology      | 2026-05-22 | afternoon | nurse                | head nurse              |                   1 |
| Dermatology      | 2026-05-22 | afternoon | nurse                | nurse                   |                   3 |
| Dermatology      | 2026-05-22 | afternoon | nurse                | nursing assistant       |                   2 |
| Dermatology      | 2026-05-22 | morning   | administrative staff | Admissions Officer      |                   1 |
| Dermatology      | 2026-05-22 | morning   | administrative staff | HR Officer              |                   1 |
| Dermatology      | 2026-05-22 | morning   | doctor               | Dermatology             |                   2 |
| Dermatology      | 2026-05-22 | morning   | doctor               | Neurology               |                   1 |
| Dermatology      | 2026-05-22 | morning   | nurse                | head nurse              |                   3 |
| Dermatology      | 2026-05-22 | morning   | nurse                | nurse                   |                   3 |
| Dermatology      | 2026-05-22 | night     | administrative staff | Admissions Officer      |                   1 |
| Dermatology      | 2026-05-22 | night     | administrative staff | HR Officer              |                   1 |
| Dermatology      | 2026-05-22 | night     | doctor               | Dermatology             |                   2 |
| Dermatology      | 2026-05-22 | night     | doctor               | Neurology               |                   1 |
| Dermatology      | 2026-05-22 | night     | nurse                | head nurse              |                   3 |
| Dermatology      | 2026-05-22 | night     | nurse                | nurse                   |                   3 |
| Dermatology      | 2026-05-23 | afternoon | administrative staff | Admissions Officer      |                   1 |
| Dermatology      | 2026-05-23 | afternoon | administrative staff | HR Officer              |                   1 |
| Dermatology      | 2026-05-23 | afternoon | doctor               | Dermatology             |                   2 |
| Dermatology      | 2026-05-23 | afternoon | doctor               | Neurology               |                   1 |
| Dermatology      | 2026-05-23 | afternoon | nurse                | head nurse              |                   3 |
